Date,Country,Channel,Campaign_ID,Campaign_Name,Sessions,Users
2024-06-14,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,596,549
2024-06-15,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,10999,9919
2024-06-15,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,3831,3561
2024-06-15,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,3999,3414
2024-06-15,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,785,696
2024-06-15,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,813,637
2024-06-15,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,158,140
2024-06-15,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2205,1890
2024-06-15,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,1039,949
2024-06-15,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,1221,956
2024-06-16,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,3985,3273
2024-06-16,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,2223,1723
2024-06-16,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1909,1710
2024-06-16,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,825,661
2024-06-16,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,478,428
2024-06-16,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,388,295
2024-06-16,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2616,1995
2024-06-16,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,607,522
2024-06-16,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,271,237
2024-06-17,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,12961,9742
2024-06-17,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,3142,2446
2024-06-17,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1557,1455
2024-06-17,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1862,1635
2024-06-17,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,237,190
2024-06-17,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,128,114
2024-06-17,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,1977,1651
2024-06-17,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,717,625
2024-06-17,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,573,458
2024-06-18,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,4841,3801
2024-06-18,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,2900,2299
2024-06-18,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,3837,3464
2024-06-18,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,724,647
2024-06-18,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,238,215
2024-06-18,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,581,541
2024-06-18,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2122,1773
2024-06-18,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,664,549
2024-06-18,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,315,237
2024-06-19,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,11390,9377
2024-06-19,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,2477,2309
2024-06-19,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,3340,2766
2024-06-19,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1378,1169
2024-06-19,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,424,401
2024-06-19,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,400,355
2024-06-19,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2379,2082
2024-06-19,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,1461,1276
2024-06-19,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,293,229
2024-06-20,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,7982,6697
2024-06-20,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,2429,2028
2024-06-20,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1125,995
2024-06-20,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,731,646
2024-06-20,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,685,602
2024-06-20,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,241,196
2024-06-20,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2238,1709
2024-06-20,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,1588,1345
2024-06-20,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,705,625
2024-06-21,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,7422,6311
2024-06-21,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,3998,3768
2024-06-21,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1557,1441
2024-06-21,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1203,942
2024-06-21,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,363,312
2024-06-21,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,600,478
2024-06-21,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2145,1950
2024-06-21,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,676,575
2024-06-21,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,293,275
2024-06-22,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,8355,7531
2024-06-22,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,4126,3426
2024-06-22,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1792,1648
2024-06-22,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1028,907
2024-06-22,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,432,373
2024-06-22,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,158,125
2024-06-22,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,4533,4083
2024-06-22,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,852,724
2024-06-22,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,446,421
2024-06-23,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,6230,5226
2024-06-23,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,3697,3489
2024-06-23,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,2423,2116
2024-06-23,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,452,353
2024-06-23,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,647,547
2024-06-23,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,167,150
2024-06-23,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,3388,3017
2024-06-23,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,671,543
2024-06-23,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,669,508
2024-06-24,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,10674,9666
2024-06-24,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,5256,4229
2024-06-24,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,2644,2020
2024-06-24,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,2098,1919
2024-06-24,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,394,353
2024-06-24,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,319,299
2024-06-24,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,1672,1278
2024-06-24,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,982,737
2024-06-24,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,460,410
2024-06-25,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,7115,5972
2024-06-25,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,3440,2584
2024-06-25,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1904,1526
2024-06-25,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,2339,2044
2024-06-25,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,313,268
2024-06-25,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,130,98
2024-06-25,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2585,2413
2024-06-25,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,312,258
2024-06-25,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,256,202
2024-06-26,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,5606,5165
2024-06-26,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,3346,3062
2024-06-26,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1769,1379
2024-06-26,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,738,654
2024-06-26,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,830,743
2024-06-26,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,79,61
2024-06-26,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,3947,3177
2024-06-26,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,844,765
2024-06-26,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,473,397
2024-06-27,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,6346,5055
2024-06-27,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,3306,2512
2024-06-27,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,809,650
2024-06-27,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1820,1461
2024-06-27,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,381,353
2024-06-27,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,120,97
2024-06-27,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2732,2155
2024-06-27,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,678,515
2024-06-27,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,1094,838
2024-06-28,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,6173,5603
2024-06-28,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,2891,2198
2024-06-28,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1269,1023
2024-06-28,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1010,883
2024-06-28,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,526,488
2024-06-28,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,141,110
2024-06-28,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,1264,958
2024-06-28,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,823,662
2024-06-28,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,446,393
2024-06-29,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,3769,3463
2024-06-29,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,3150,2633
2024-06-29,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1572,1463
2024-06-29,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1826,1683
2024-06-29,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,580,442
2024-06-29,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,386,291
2024-06-29,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,4331,4072
2024-06-29,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,856,775
2024-06-29,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,238,210
2024-06-30,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,7408,5798
2024-06-30,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,5142,4447
2024-06-30,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1198,912
2024-06-30,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1246,1107
2024-06-30,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,273,206
2024-06-30,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,490,404
2024-06-30,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2405,2147
2024-06-30,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,829,666
2024-06-30,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,407,345
2024-07-01,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,12935,10070
2024-07-01,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,3888,3548
2024-07-01,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1395,1301
2024-07-01,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1226,924
2024-07-01,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,524,434
2024-07-01,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,397,311
2024-07-01,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,3133,2663
2024-07-01,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,951,825
2024-07-01,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,268,222
2024-07-02,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,12840,11893
2024-07-02,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,2586,2230
2024-07-02,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,2121,1600
2024-07-02,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1396,1231
2024-07-02,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,276,221
2024-07-02,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,454,394
2024-07-02,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,5259,4325
2024-07-02,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,673,509
2024-07-02,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,309,243
2024-07-03,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,19113,14566
2024-07-03,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,3844,3028
2024-07-03,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1891,1721
2024-07-03,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,2919,2489
2024-07-03,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,436,366
2024-07-03,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,191,159
2024-07-03,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2325,1744
2024-07-03,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,880,732
2024-07-03,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,406,345
2024-07-04,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,9688,8965
2024-07-04,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,2595,2269
2024-07-04,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1970,1699
2024-07-04,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,553,435
2024-07-04,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,396,325
2024-07-04,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,241,227
2024-07-04,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,1555,1299
2024-07-04,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,956,727
2024-07-04,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,575,481
2024-07-05,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,9905,7757
2024-07-05,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,6669,6094
2024-07-05,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1324,1218
2024-07-05,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,690,624
2024-07-05,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,707,651
2024-07-05,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,577,442
2024-07-05,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2415,1931
2024-07-05,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,532,472
2024-07-05,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,947,723
2024-07-06,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,5559,4328
2024-07-06,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,2331,1916
2024-07-06,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1546,1447
2024-07-06,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1195,946
2024-07-06,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,342,320
2024-07-06,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,141,129
2024-07-06,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2418,1912
2024-07-06,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,716,599
2024-07-06,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,363,326
2024-07-07,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,7679,6358
2024-07-07,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,2460,2326
2024-07-07,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1614,1477
2024-07-07,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,520,477
2024-07-07,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,222,182
2024-07-07,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,319,276
2024-07-07,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2061,1897
2024-07-07,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,964,843
2024-07-07,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,456,343
2024-07-08,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,6734,5770
2024-07-08,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,4243,3533
2024-07-08,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,2157,1803
2024-07-08,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1139,968
2024-07-08,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,576,502
2024-07-08,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,224,205
2024-07-08,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2046,1868
2024-07-08,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,796,661
2024-07-08,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,851,642
2024-07-09,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,8756,8234
2024-07-09,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,3473,3135
2024-07-09,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,2154,1902
2024-07-09,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1059,1006
2024-07-09,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,207,163
2024-07-09,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,269,247
2024-07-09,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,4892,4124
2024-07-09,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,742,698
2024-07-09,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,574,438
2024-07-10,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,24241,22885
2024-07-10,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,2407,2153
2024-07-10,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,2611,2116
2024-07-10,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1802,1571
2024-07-10,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,563,483
2024-07-10,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,282,213
2024-07-10,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2995,2543
2024-07-10,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,648,522
2024-07-10,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,1195,965
2024-07-11,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,8883,7073
2024-07-11,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,2984,2695
2024-07-11,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1711,1504
2024-07-11,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1085,890
2024-07-11,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,360,270
2024-07-11,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,351,289
2024-07-11,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,1430,1089
2024-07-11,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,623,513
2024-07-11,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,690,631
2024-07-12,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,21392,18121
2024-07-12,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,2694,2177
2024-07-12,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,5179,4854
2024-07-12,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1010,823
2024-07-12,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,308,281
2024-07-12,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,217,181
2024-07-12,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,3942,3648
2024-07-12,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,920,826
2024-07-12,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,1493,1217
2024-07-13,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,4544,3924
2024-07-13,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,5772,4387
2024-07-13,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,3498,3023
2024-07-13,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,796,600
2024-07-13,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,894,716
2024-07-13,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,110,97
2024-07-13,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2444,2002
2024-07-13,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,1420,1262
2024-07-13,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,398,333
2024-07-14,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,4791,3963
2024-07-14,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,1998,1714
2024-07-14,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1820,1655
2024-07-14,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1441,1309
2024-07-14,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,282,252
2024-07-14,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,220,191
2024-07-14,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,1149,986
2024-07-14,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,1417,1294
2024-07-14,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,387,365
2024-07-15,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,8555,7772
2024-07-15,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,4472,3366
2024-07-15,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,3252,2599
2024-07-15,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,2189,1955
2024-07-15,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,354,323
2024-07-15,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,357,326
2024-07-15,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2718,2222
2024-07-15,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,705,555
2024-07-15,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,806,715
2024-07-16,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,6220,5726
2024-07-16,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,1189,997
2024-07-16,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1126,941
2024-07-16,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,874,829
2024-07-16,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,277,243
2024-07-16,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,223,185
2024-07-16,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,2514,2370
2024-07-16,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,1043,841
2024-07-16,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,538,464
2024-07-17,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,6092,5763
2024-07-17,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,5235,4548
2024-07-17,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,2040,1915
2024-07-17,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,1001,867
2024-07-17,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,318,248
2024-07-17,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,145,119
2024-07-17,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,3591,3287
2024-07-17,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,1301,1034
